date,ture_value,l_1-N_[2]_b_102/200,per_b_102/200,l_1-N_[2]_opt_199/200,per_opt_199/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-06,5.65,5.749954769883539,1.77%,5.749954769883539,1.77%,5.724869457240792,1.33%,5.724869457240792,1.33%
2018-06-07,5.69,5.688854814648182,0.02%,5.688854814648182,0.02%,5.6643984349959835,0.45%,5.6643984349959835,0.45%
2018-06-08,5.59,5.730083762010917,2.51%,5.730083762010917,2.51%,5.704956870030604,2.06%,5.704956870030604,2.06%
2018-06-11,5.58,5.6297168831923186,0.89%,5.6297168831923186,0.89%,5.604862685487259,0.45%,5.604862685487259,0.45%
2018-06-12,5.61,5.61864264343356,0.15%,5.61864264343356,0.15%,5.59433628136512,0.28%,5.59433628136512,0.28%
2018-06-13,5.57,5.6484224457698184,1.41%,5.6484224457698184,1.41%,5.624229294769396,0.97%,5.624229294769396,0.97%
2018-06-14,5.61,5.609383464541858,0.01%,5.609383464541858,0.01%,5.584709643552263,0.45%,5.584709643552263,0.45%
2018-06-15,5.71,5.649543749428087,1.06%,5.649543749428087,1.06%,5.62475535540331,1.49%,5.62475535540331,1.49%
2018-06-19,5.730000000000001,5.750469747775304,0.36%,5.750469747775304,0.36%,5.725141102356347,0.08%,5.725141102356347,0.08%
2018-06-20,5.7,5.771338292300902,1.25%,5.771338292300902,1.25%,5.745565503672017,0.80%,5.745565503672017,0.80%
2018-06-21,5.68,5.7389169872376025,1.04%,5.7389169872376025,1.04%,5.71437281977037,0.61%,5.71437281977037,0.61%
2018-06-22,5.66,5.718055472383934,1.03%,5.718055472383934,1.03%,5.694051770147729,0.60%,5.694051770147729,0.60%
2018-06-25,5.54,5.700279374640686,2.89%,5.700279374640686,2.89%,5.6750579473174385,2.44%,5.6750579473174385,2.44%
2018-06-26,5.42,5.578846554220767,2.93%,5.578846554220767,2.93%,5.554476392285506,2.48%,5.554476392285506,2.48%
date,ture_value,"l_4-N_[7, 6, 6, 6]_b_81/1000",per_b_81/1000,"l_4-N_[7, 6, 6, 6]_opt_81/1000",per_opt_81/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.739705195324,0.52%,5.739705195324,0.52%,5.710101548453855,0.00%,5.710101548453855,0.00%
2018-06-06,5.65,5.749954769883539,1.77%,5.749954769883539,1.77%,5.720181478738164,1.24%,5.720181478738164,1.24%
2018-06-07,5.69,5.688854814648182,0.02%,5.688854814648182,0.02%,5.659841620110671,0.53%,5.659841620110671,0.53%
2018-06-08,5.59,5.730083762010917,2.51%,5.730083762010917,2.51%,5.700254668686445,1.97%,5.700254668686445,1.97%
2018-06-11,5.58,5.6297168831923186,0.89%,5.6297168831923186,0.89%,5.600199664144123,0.36%,5.600199664144123,0.36%
2018-06-12,5.61,5.61864264343356,0.15%,5.61864264343356,0.15%,5.589801667040886,0.36%,5.589801667040886,0.36%
2018-06-13,5.57,5.6484224457698184,1.41%,5.6484224457698184,1.41%,5.619723994260051,0.89%,5.619723994260051,0.89%
2018-06-14,5.61,5.609383464541858,0.01%,5.609383464541858,0.01%,5.5800899704943845,0.53%,5.5800899704943845,0.53%
2018-06-15,5.71,5.649543749428087,1.06%,5.649543749428087,1.06%,5.620113725112001,1.57%,5.620113725112001,1.57%
2018-06-19,5.730000000000001,5.750469747775304,0.36%,5.750469747775304,0.36%,5.720387807310896,0.17%,5.720387807310896,0.17%
2018-06-20,5.7,5.771338292300902,1.25%,5.771338292300902,1.25%,5.74070920260468,0.71%,5.74070920260468,0.71%
2018-06-21,5.68,5.7389169872376025,1.04%,5.7389169872376025,1.04%,5.709807271209509,0.52%,5.709807271209509,0.52%
2018-06-22,5.66,5.718055472383934,1.03%,5.718055472383934,1.03%,5.6895946408252485,0.52%,5.6895946408252485,0.52%
2018-06-25,5.54,5.700279374640686,2.89%,5.700279374640686,2.89%,5.670337340014893,2.35%,5.670337340014893,2.35%
2018-06-26,5.42,5.578846554220767,2.93%,5.578846554220767,2.93%,5.5499166292596005,2.40%,5.5499166292596005,2.40%
date,ture_value,"l_4-N_[7, 7, 7, 7]_b_54/200",per_b_54/200,"l_4-N_[7, 7, 7, 7]_opt_54/200",per_opt_54/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.739111428971743,0.51%,5.739111428971743,0.51%,5.720400513778294,0.18%,5.720400513778294,0.18%
2018-06-06,5.65,5.74975185713775,1.77%,5.74975185713775,1.77%,5.730751083895183,1.43%,5.730751083895183,1.43%
2018-06-07,5.69,5.688480491950722,0.03%,5.688480491950722,0.03%,5.670063627987624,0.35%,5.670063627987624,0.35%
2018-06-08,5.59,5.728338622948348,2.47%,5.728338622948348,2.47%,5.709993680718559,2.15%,5.709993680718559,2.15%
2018-06-11,5.58,5.628592025239343,0.87%,5.628592025239343,0.87%,5.610149916646398,0.54%,5.610149916646398,0.54%
2018-06-12,5.61,5.619361571173512,0.17%,5.619361571173512,0.17%,5.600548355522283,0.17%,5.600548355522283,0.17%
2018-06-13,5.57,5.647966157912337,1.40%,5.647966157912337,1.40%,5.629787584968218,1.07%,5.629787584968218,1.07%
2018-06-14,5.61,5.607669670698359,0.04%,5.607669670698359,0.04%,5.589655807506045,0.36%,5.589655807506045,0.36%
2018-06-15,5.71,5.648671890651331,1.07%,5.648671890651331,1.07%,5.630182835664179,1.40%,5.630182835664179,1.40%
2018-06-19,5.730000000000001,5.749087314149285,0.33%,5.749087314149285,0.33%,5.73038880017156,0.01%,5.73038880017156,0.01%
2018-06-20,5.7,5.770381584904986,1.23%,5.770381584904986,1.23%,5.751093413004236,0.90%,5.751093413004236,0.90%
2018-06-21,5.68,5.742404616901238,1.10%,5.742404616901238,1.10%,5.722147882745121,0.74%,5.722147882745121,0.74%
2018-06-22,5.66,5.717938274564574,1.02%,5.717938274564574,1.02%,5.699729277779366,0.70%,5.699729277779366,0.70%
2018-06-25,5.54,5.698010201646852,2.85%,5.698010201646852,2.85%,5.679842380342205,2.52%,5.679842380342205,2.52%
2018-06-26,5.42,5.577704013167396,2.91%,5.577704013167396,2.91%,5.559669718685244,2.58%,5.559669718685244,2.58%
date,ture_value,"l_4-N_[7, 7, 7, 7]_b_54/500",per_b_54/500,"l_4-N_[7, 7, 7, 7]_opt_54/500",per_opt_54/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.739111428971743,0.51%,5.739111428971743,0.51%,5.71288793282109,0.05%,5.71288793282109,0.05%
2018-06-06,5.65,5.74975185713775,1.77%,5.74975185713775,1.77%,5.723116252219754,1.29%,5.723116252219754,1.29%
2018-06-07,5.69,5.688480491950722,0.03%,5.688480491950722,0.03%,5.66267349157628,0.48%,5.66267349157628,0.48%
2018-06-08,5.59,5.728338622948348,2.47%,5.728338622948348,2.47%,5.702632415877855,2.01%,5.702632415877855,2.01%
2018-06-11,5.58,5.628592025239343,0.87%,5.628592025239343,0.87%,5.602737864206785,0.41%,5.602737864206785,0.41%
2018-06-12,5.61,5.619361571173512,0.17%,5.619361571173512,0.17%,5.592987123397338,0.30%,5.592987123397338,0.30%
2018-06-13,5.57,5.647966157912337,1.40%,5.647966157912337,1.40%,5.6224963502621454,0.94%,5.6224963502621454,0.94%
2018-06-14,5.61,5.607669670698359,0.04%,5.607669670698359,0.04%,5.582423249782606,0.49%,5.582423249782606,0.49%
2018-06-15,5.71,5.648671890651331,1.07%,5.648671890651331,1.07%,5.6227556486284405,1.53%,5.6227556486284405,1.53%
2018-06-19,5.730000000000001,5.749087314149285,0.33%,5.749087314149285,0.33%,5.722880394002525,0.12%,5.722880394002525,0.12%
2018-06-20,5.7,5.770381584904986,1.23%,5.770381584904986,1.23%,5.7433363485464035,0.76%,5.7433363485464035,0.76%
2018-06-21,5.68,5.742404616901238,1.10%,5.742404616901238,1.10%,5.71399915924779,0.60%,5.71399915924779,0.60%
2018-06-22,5.66,5.717938274564574,1.02%,5.717938274564574,1.02%,5.692443985372787,0.57%,5.692443985372787,0.57%
2018-06-25,5.54,5.698010201646852,2.85%,5.698010201646852,2.85%,5.672547128195546,2.39%,5.672547128195546,2.39%
2018-06-26,5.42,5.577704013167396,2.91%,5.577704013167396,2.91%,5.55242833798544,2.44%,5.55242833798544,2.44%
date,ture_value,"l_4-N_[7, 7, 7, 7]_b_54/1000",per_b_54/1000,"l_4-N_[7, 7, 7, 7]_opt_54/1000",per_opt_54/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.739111428971743,0.51%,5.739111428971743,0.51%,5.709111511984367,0.02%,5.709111511984367,0.02%
2018-06-06,5.65,5.74975185713775,1.77%,5.74975185713775,1.77%,5.719275788990454,1.23%,5.719275788990454,1.23%
2018-06-07,5.69,5.688480491950722,0.03%,5.688480491950722,0.03%,5.658959595734516,0.55%,5.658959595734516,0.55%
2018-06-08,5.59,5.728338622948348,2.47%,5.728338622948348,2.47%,5.698932596984765,1.95%,5.698932596984765,1.95%
2018-06-11,5.58,5.628592025239343,0.87%,5.628592025239343,0.87%,5.59900916722182,0.34%,5.59900916722182,0.34%
2018-06-12,5.61,5.619361571173512,0.17%,5.619361571173512,0.17%,5.589183451848155,0.37%,5.589183451848155,0.37%
2018-06-13,5.57,5.647966157912337,1.40%,5.647966157912337,1.40%,5.6188333094935405,0.88%,5.6188333094935405,0.88%
2018-06-14,5.61,5.607669670698359,0.04%,5.607669670698359,0.04%,5.578786577160784,0.56%,5.578786577160784,0.56%
2018-06-15,5.71,5.648671890651331,1.07%,5.648671890651331,1.07%,5.61902043418224,1.59%,5.61902043418224,1.59%
2018-06-19,5.730000000000001,5.749087314149285,0.33%,5.749087314149285,0.33%,5.719106169251941,0.19%,5.719106169251941,0.19%
2018-06-20,5.7,5.770381584904986,1.23%,5.770381584904986,1.23%,5.7394328026559895,0.69%,5.7394328026559895,0.69%
2018-06-21,5.68,5.742404616901238,1.10%,5.742404616901238,1.10%,5.709897847029622,0.53%,5.709897847029622,0.53%
2018-06-22,5.66,5.717938274564574,1.02%,5.717938274564574,1.02%,5.688789828153532,0.51%,5.688789828153532,0.51%
2018-06-25,5.54,5.698010201646852,2.85%,5.698010201646852,2.85%,5.668877594854789,2.33%,5.668877594854789,2.33%
2018-06-26,5.42,5.577704013167396,2.91%,5.577704013167396,2.91%,5.548787918662856,2.38%,5.548787918662856,2.38%
date,ture_value,"l_4-N_[10, 1, 1, 1]_b_150/200",per_b_150/200,"l_4-N_[10, 1, 1, 1]_opt_150/200",per_opt_150/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.739837746049345,0.52%,5.739837746049345,0.52%,5.734316670854348,0.43%,5.734316670854348,0.43%
2018-06-06,5.65,5.749929563080697,1.77%,5.749929563080697,1.77%,5.744396594116807,1.67%,5.744396594116807,1.67%
2018-06-07,5.69,5.689454935114602,0.01%,5.689454935114602,0.01%,5.6839856303319305,0.11%,5.6839856303319305,0.11%
2018-06-08,5.59,5.72982350025791,2.50%,5.72982350025791,2.50%,5.724306519846379,2.40%,5.724306519846379,2.40%
2018-06-11,5.58,5.629132252412473,0.88%,5.629132252412473,0.88%,5.623711377726398,0.78%,5.623711377726398,0.78%
2018-06-12,5.61,5.618986435577876,0.16%,5.618986435577876,0.16%,5.613582864147018,0.06%,5.613582864147018,0.06%
2018-06-13,5.57,5.649171398110075,1.42%,5.649171398110075,1.42%,5.643741237052959,1.32%,5.643741237052959,1.32%
2018-06-14,5.61,5.608997355010677,0.02%,5.608997355010677,0.02%,5.603595352200759,0.11%,5.603595352200759,0.11%
2018-06-15,5.71,5.649250136926441,1.06%,5.649250136926441,1.06%,5.643812080307307,1.16%,5.643812080307307,1.16%
2018-06-19,5.730000000000001,5.749952051859007,0.35%,5.749952051859007,0.35%,5.744416839440584,0.25%,5.744416839440584,0.25%
2018-06-20,5.7,5.770127182535141,1.23%,5.770127182535141,1.23%,5.764569064756796,1.13%,5.764569064756796,1.13%
2018-06-21,5.68,5.739723140093623,1.05%,5.739723140093623,1.05%,5.734213642427989,0.95%,5.734213642427989,0.95%
2018-06-22,5.66,5.719557842189409,1.05%,5.719557842189409,1.05%,5.714070246825296,0.96%,5.714070246825296,0.96%
2018-06-25,5.54,5.6996553894744695,2.88%,5.6996553894744695,2.88%,5.69416330524958,2.78%,5.69416330524958,2.78%
2018-06-26,5.42,5.578755801196392,2.93%,5.578755801196392,2.93%,5.573386056727985,2.83%,5.573386056727985,2.83%
date,ture_value,"l_4-N_[10, 1, 1, 1]_b_150/500",per_b_150/500,"l_4-N_[10, 1, 1, 1]_opt_150/500",per_opt_150/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.739837746049345,0.52%,5.739837746049345,0.52%,5.721191229632928,0.20%,5.721191229632928,0.20%
2018-06-06,5.65,5.749929563080697,1.77%,5.749929563080697,1.77%,5.731242157754506,1.44%,5.731242157754506,1.44%
2018-06-07,5.69,5.689454935114602,0.01%,5.689454935114602,0.01%,5.670984364945159,0.33%,5.670984364945159,0.33%
2018-06-08,5.59,5.72982350025791,2.50%,5.72982350025791,2.50%,5.711188984921205,2.17%,5.711188984921205,2.17%
2018-06-11,5.58,5.629132252412473,0.88%,5.629132252412473,0.88%,5.610822061414727,0.55%,5.610822061414727,0.55%
2018-06-12,5.61,5.618986435577876,0.16%,5.618986435577876,0.16%,5.600737181766096,0.17%,5.600737181766096,0.17%
2018-06-13,5.57,5.649171398110075,1.42%,5.649171398110075,1.42%,5.630833160414081,1.09%,5.630833160414081,1.09%
2018-06-14,5.61,5.608997355010677,0.02%,5.608997355010677,0.02%,5.59075074352312,0.34%,5.59075074352312,0.34%
2018-06-15,5.71,5.649250136926441,1.06%,5.649250136926441,1.06%,5.6308826395101494,1.39%,5.6308826395101494,1.39%
2018-06-19,5.730000000000001,5.749952051859007,0.35%,5.749952051859007,0.35%,5.731256326138788,0.02%,5.731256326138788,0.02%
2018-06-20,5.7,5.770127182535141,1.23%,5.770127182535141,1.23%,5.751352929564373,0.90%,5.751352929564373,0.90%
2018-06-21,5.68,5.739723140093623,1.05%,5.739723140093623,1.05%,5.721119468490745,0.72%,5.721119468490745,0.72%
2018-06-22,5.66,5.719557842189409,1.05%,5.719557842189409,1.05%,5.7010289959823535,0.72%,5.7010289959823535,0.72%
2018-06-25,5.54,5.6996553894744695,2.88%,5.6996553894744695,2.88%,5.681103586333905,2.55%,5.681103586333905,2.55%
2018-06-26,5.42,5.578755801196392,2.93%,5.578755801196392,2.93%,5.560619185809381,2.59%,5.560619185809381,2.59%
date,ture_value,"l_4-N_[10, 1, 1, 1]_b_150/1000",per_b_150/1000,"l_4-N_[10, 1, 1, 1]_opt_150/1000",per_opt_150/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.739837746049345,0.52%,5.739837746049345,0.52%,5.71477119983589,0.08%,5.71477119983589,0.08%
2018-06-06,5.65,5.749929563080697,1.77%,5.749929563080697,1.77%,5.724807447772725,1.32%,5.724807447772725,1.32%
2018-06-07,5.69,5.689454935114602,0.01%,5.689454935114602,0.01%,5.664625837124923,0.45%,5.664625837124923,0.45%
2018-06-08,5.59,5.72982350025791,2.50%,5.72982350025791,2.50%,5.704771556287574,2.05%,5.704771556287574,2.05%
2018-06-11,5.58,5.629132252412473,0.88%,5.629132252412473,0.88%,5.604516080741247,0.44%,5.604516080741247,0.44%
2018-06-12,5.61,5.618986435577876,0.16%,5.618986435577876,0.16%,5.594454275512839,0.28%,5.594454275512839,0.28%
2018-06-13,5.57,5.649171398110075,1.42%,5.649171398110075,1.42%,5.624520304760346,0.98%,5.624520304760346,0.98%
2018-06-14,5.61,5.608997355010677,0.02%,5.608997355010677,0.02%,5.584466523500661,0.46%,5.584466523500661,0.46%
2018-06-15,5.71,5.649250136926441,1.06%,5.649250136926441,1.06%,5.624557534821646,1.50%,5.624557534821646,1.50%
2018-06-19,5.730000000000001,5.749952051859007,0.35%,5.749952051859007,0.35%,5.724818126481337,0.09%,5.724818126481337,0.09%
2018-06-20,5.7,5.770127182535141,1.23%,5.770127182535141,1.23%,5.744886711576075,0.79%,5.744886711576075,0.79%
2018-06-21,5.68,5.739723140093623,1.05%,5.739723140093623,1.05%,5.7147173149403745,0.61%,5.7147173149403745,0.61%
2018-06-22,5.66,5.719557842189409,1.05%,5.719557842189409,1.05%,5.694653327003558,0.61%,5.694653327003558,0.61%
2018-06-25,5.54,5.6996553894744695,2.88%,5.6996553894744695,2.88%,5.674713485914132,2.43%,5.674713485914132,2.43%
2018-06-26,5.42,5.578755801196392,2.93%,5.578755801196392,2.93%,5.5543737164114395,2.48%,5.5543737164114395,2.48%
date,ture_value,"l_4-N_[10, 9, 8, 7]_b_43/200",per_b_43/200,"l_4-N_[10, 9, 8, 7]_opt_43/200",per_opt_43/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.739419877249841,0.52%,5.739419877249841,0.52%,5.71821888976187,0.14%,5.71821888976187,0.14%
2018-06-06,5.65,5.749587742371253,1.76%,5.749587742371253,1.76%,5.728267478038608,1.39%,5.728267478038608,1.39%
2018-06-07,5.69,5.68881392737943,0.02%,5.68881392737943,0.02%,5.667915473639984,0.39%,5.667915473639984,0.39%
2018-06-08,5.59,5.730431231904917,2.51%,5.730431231904917,2.51%,5.708708732291397,2.12%,5.708708732291397,2.12%
2018-06-11,5.58,5.62944693629148,0.89%,5.62944693629148,0.89%,5.608239215379917,0.51%,5.608239215379917,0.51%
2018-06-12,5.61,5.618105628354716,0.14%,5.618105628354716,0.14%,5.597573251846713,0.22%,5.597573251846713,0.22%
2018-06-13,5.57,5.648616277919077,1.41%,5.648616277919077,1.41%,5.6278292988189085,1.04%,5.6278292988189085,1.04%
2018-06-14,5.61,5.609794525931702,0.00%,5.609794525931702,0.00%,5.588420752190983,0.38%,5.588420752190983,0.38%
2018-06-15,5.71,5.649207510039418,1.06%,5.649207510039418,1.06%,5.6281115694700885,1.43%,5.6281115694700885,1.43%
2018-06-19,5.730000000000001,5.750542211288242,0.36%,5.750542211288242,0.36%,5.728798261173644,0.02%,5.728798261173644,0.02%
2018-06-20,5.7,5.7708798410452955,1.24%,5.7708798410452955,1.24%,5.748946175748925,0.86%,5.748946175748925,0.86%
2018-06-21,5.68,5.738189176854496,1.02%,5.738189176854496,1.02%,5.7176055974043924,0.66%,5.7176055974043924,0.66%
2018-06-22,5.66,5.718541507604949,1.03%,5.718541507604949,1.03%,5.697821382649957,0.67%,5.697821382649957,0.67%
2018-06-25,5.54,5.701795213406906,2.92%,5.701795213406906,2.92%,5.67944460250727,2.52%,5.67944460250727,2.52%
2018-06-26,5.42,5.578870707678534,2.93%,5.578870707678534,2.93%,5.557974991557526,2.55%,5.557974991557526,2.55%
date,ture_value,"l_4-N_[10, 9, 8, 7]_b_43/500",per_b_43/500,"l_4-N_[10, 9, 8, 7]_opt_43/500",per_opt_43/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.739419877249841,0.52%,5.739419877249841,0.52%,5.7114439098493195,0.03%,5.7114439098493195,0.03%
2018-06-06,5.65,5.749587742371253,1.76%,5.749587742371253,1.76%,5.721463788208073,1.26%,5.721463788208073,1.26%
2018-06-07,5.69,5.68881392737943,0.02%,5.68881392737943,0.02%,5.661245711110685,0.51%,5.661245711110685,0.51%
2018-06-08,5.59,5.730431231904917,2.51%,5.730431231904917,2.51%,5.701757645870319,2.00%,5.701757645870319,2.00%
2018-06-11,5.58,5.62944693629148,0.89%,5.62944693629148,0.89%,5.6014577821067295,0.38%,5.6014577821067295,0.38%
2018-06-12,5.61,5.618105628354716,0.14%,5.618105628354716,0.14%,5.591025850390911,0.34%,5.591025850390911,0.34%
2018-06-13,5.57,5.648616277919077,1.41%,5.648616277919077,1.41%,5.621193273550836,0.92%,5.621193273550836,0.92%
2018-06-14,5.61,5.609794525931702,0.00%,5.609794525931702,0.00%,5.581578717344284,0.51%,5.581578717344284,0.51%
2018-06-15,5.71,5.649207510039418,1.06%,5.649207510039418,1.06%,5.62137225088645,1.55%,5.62137225088645,1.55%
2018-06-19,5.730000000000001,5.750542211288242,0.36%,5.750542211288242,0.36%,5.72182759899349,0.14%,5.72182759899349,0.14%
2018-06-20,5.7,5.7708798410452955,1.24%,5.7708798410452955,1.24%,5.741917152869874,0.74%,5.741917152869874,0.74%
2018-06-21,5.68,5.738189176854496,1.02%,5.738189176854496,1.02%,5.711046415431994,0.55%,5.711046415431994,0.55%
2018-06-22,5.66,5.718541507604949,1.03%,5.718541507604949,1.03%,5.691199731004665,0.55%,5.691199731004665,0.55%
2018-06-25,5.54,5.701795213406906,2.92%,5.701795213406906,2.92%,5.6722566595025805,2.39%,5.6722566595025805,2.39%
2018-06-26,5.42,5.578870707678534,2.93%,5.578870707678534,2.93%,5.551293114222336,2.42%,5.551293114222336,2.42%
date,ture_value,"l_4-N_[10, 9, 8, 7]_b_43/1000",per_b_43/1000,"l_4-N_[10, 9, 8, 7]_opt_43/1000",per_opt_43/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
2018-06-05,5.71,5.739419877249841,0.52%,5.739419877249841,0.52%,5.708058607957801,0.03%,5.708058607957801,0.03%
2018-06-06,5.65,5.749587742371253,1.76%,5.749587742371253,1.76%,5.718067100540185,1.20%,5.718067100540185,1.20%
2018-06-07,5.69,5.68881392737943,0.02%,5.68881392737943,0.02%,5.657915414919099,0.56%,5.657915414919099,0.56%
2018-06-08,5.59,5.730431231904917,2.51%,5.730431231904917,2.51%,5.698282084026943,1.94%,5.698282084026943,1.94%
2018-06-11,5.58,5.62944693629148,0.89%,5.62944693629148,0.89%,5.598068416411385,0.32%,5.598068416411385,0.32%
2018-06-12,5.61,5.618105628354716,0.14%,5.618105628354716,0.14%,5.587758187519007,0.40%,5.587758187519007,0.40%
2018-06-13,5.57,5.648616277919077,1.41%,5.648616277919077,1.41%,5.617879311062394,0.86%,5.617879311062394,0.86%
2018-06-14,5.61,5.609794525931702,0.00%,5.609794525931702,0.00%,5.578157007627691,0.57%,5.578157007627691,0.57%
2018-06-15,5.71,5.649207510039418,1.06%,5.649207510039418,1.06%,5.618005680559163,1.61%,5.618005680559163,1.61%
2018-06-19,5.730000000000001,5.750542211288242,0.36%,5.750542211288242,0.36%,5.718338287577851,0.20%,5.718338287577851,0.20%
2018-06-20,5.7,5.7708798410452955,1.24%,5.7708798410452955,1.24%,5.738399453312234,0.67%,5.738399453312234,0.67%
2018-06-21,5.68,5.738189176854496,1.02%,5.738189176854496,1.02%,5.707773576508003,0.49%,5.707773576508003,0.49%
2018-06-22,5.66,5.718541507604949,1.03%,5.718541507604949,1.03%,5.687890329834185,0.49%,5.687890329834185,0.49%
2018-06-25,5.54,5.701795213406906,2.92%,5.701795213406906,2.92%,5.6686521579873,2.32%,5.6686521579873,2.32%
2018-06-26,5.42,5.578870707678534,2.93%,5.578870707678534,2.93%,5.54795331327237,2.36%,5.54795331327237,2.36%
date,ture_value,"l_4-N_[10, 10, 5, 5]_b_70/200",per_b_70/200,"l_4-N_[10, 10, 5, 5]_opt_70/200",per_opt_70/200,last_199/200,last_per_199/200,overall_opt_199/200,overall_opt_per_199/200
2018-06-05,5.71,5.7393727577556914,0.51%,5.7393727577556914,0.51%,5.722725879584959,0.22%,5.722725879584959,0.22%
2018-06-06,5.65,5.749817218483196,1.77%,5.749817218483196,1.77%,5.733054620238938,1.47%,5.733054620238938,1.47%
2018-06-07,5.69,5.689311192257497,0.01%,5.689311192257497,0.01%,5.672729291239353,0.30%,5.672729291239353,0.30%
2018-06-08,5.59,5.730019770772416,2.50%,5.730019770772416,2.50%,5.713164734926988,2.20%,5.713164734926988,2.20%
2018-06-11,5.58,5.628697292313001,0.87%,5.628697292313001,0.87%,5.612350408050583,0.58%,5.612350408050583,0.58%
2018-06-12,5.61,5.61878873864738,0.16%,5.61878873864738,0.16%,5.602446387383231,0.13%,5.602446387383231,0.13%
2018-06-13,5.57,5.649186394737786,1.42%,5.649186394737786,1.42%,5.632661755604294,1.12%,5.632661755604294,1.12%
2018-06-14,5.61,5.609227987844052,0.01%,5.609227987844052,0.01%,5.592725620357465,0.31%,5.592725620357465,0.31%
2018-06-15,5.71,5.648959889478421,1.07%,5.648959889478421,1.07%,5.632518881014117,1.36%,5.632518881014117,1.36%
2018-06-19,5.730000000000001,5.749511798267568,0.34%,5.749511798267568,0.34%,5.732784407133659,0.05%,5.732784407133659,0.05%
2018-06-20,5.7,5.76932471288286,1.22%,5.76932471288286,1.22%,5.752665706757588,0.92%,5.752665706757588,0.92%
2018-06-21,5.68,5.7395021613273505,1.05%,5.7395021613273505,1.05%,5.722895591419628,0.76%,5.722895591419628,0.76%
2018-06-22,5.66,5.7195622643896105,1.05%,5.7195622643896105,1.05%,5.702862775837126,0.76%,5.702862775837126,0.76%
2018-06-25,5.54,5.7001063504265685,2.89%,5.7001063504265685,2.89%,5.683328760644747,2.59%,5.683328760644747,2.59%
2018-06-26,5.42,5.578475461604755,2.92%,5.578475461604755,2.92%,5.562218896889075,2.62%,5.562218896889075,2.62%
date,ture_value,"l_4-N_[10, 10, 5, 5]_b_70/500",per_b_70/500,"l_4-N_[10, 10, 5, 5]_opt_70/500",per_opt_70/500,last_499/500,last_per_499/500,overall_opt_499/500,overall_opt_per_499/500
2018-06-05,5.71,5.7393727577556914,0.51%,5.7393727577556914,0.51%,5.714028324990603,0.07%,5.714028324990603,0.07%
2018-06-06,5.65,5.749817218483196,1.77%,5.749817218483196,1.77%,5.724266812061826,1.31%,5.724266812061826,1.31%
2018-06-07,5.69,5.689311192257497,0.01%,5.689311192257497,0.01%,5.664049988075079,0.46%,5.664049988075079,0.46%
2018-06-08,5.59,5.730019770772416,2.50%,5.730019770772416,2.50%,5.7043310296837975,2.05%,5.7043310296837975,2.05%
2018-06-11,5.58,5.628697292313001,0.87%,5.628697292313001,0.87%,5.6038028390499495,0.43%,5.6038028390499495,0.43%
2018-06-12,5.61,5.61878873864738,0.16%,5.61878873864738,0.16%,5.593884098795878,0.29%,5.593884098795878,0.29%
2018-06-13,5.57,5.649186394737786,1.42%,5.649186394737786,1.42%,5.624010630895451,0.97%,5.624010630895451,0.97%
2018-06-14,5.61,5.609227987844052,0.01%,5.609227987844052,0.01%,5.584068914993839,0.46%,5.584068914993839,0.46%
2018-06-15,5.71,5.648959889478421,1.07%,5.648959889478421,1.07%,5.6239155846967295,1.51%,5.6239155846967295,1.51%
2018-06-19,5.730000000000001,5.749511798267568,0.34%,5.749511798267568,0.34%,5.724053674766998,0.10%,5.724053674766998,0.10%
2018-06-20,5.7,5.76932471288286,1.22%,5.76932471288286,1.22%,5.743975712926852,0.77%,5.743975712926852,0.77%
2018-06-21,5.68,5.7395021613273505,1.05%,5.7395021613273505,1.05%,5.714179017745353,0.60%,5.714179017745353,0.60%
2018-06-22,5.66,5.7195622643896105,1.05%,5.7195622643896105,1.05%,5.694127906581627,0.60%,5.694127906581627,0.60%
2018-06-25,5.54,5.7001063504265685,2.89%,5.7001063504265685,2.89%,5.674491836986617,2.43%,5.674491836986617,2.43%
2018-06-26,5.42,5.578475461604755,2.92%,5.578475461604755,2.92%,5.553720274691622,2.47%,5.553720274691622,2.47%
date,ture_value,"l_4-N_[10, 10, 5, 5]_b_70/1000",per_b_70/1000,"l_4-N_[10, 10, 5, 5]_opt_70/1000",per_opt_70/1000,last_999/1000,last_per_999/1000,overall_opt_999/1000,overall_opt_per_999/1000
